id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
12246137;Beautiful 1 bedroom Boston apt in Fenway!;30283594;Kara;0;Fenway;42.34474158;-71.0997046;Entire home/apt;128;3;1;2016-05-16;0.03;149;362
12247217;Furnished 2BR Boston Apt near Children's Hospital!;30283594;Kara;0;Fenway;42.34523403;-71.10037894;Entire home/apt;179;25;4;2018-06-21;0.2;149;360
12253029;Sunny Studio in Heart of South End;42868503;Thiago;0;South End;42.34253285;-71.07051706;Entire home/apt;125;2;20;2018-05-20;0.64;1;0
12253499;Cafe-Style Studio Allston Brookline;65973859;Saudiyah;0;Allston;42.34981366;-71.13208535;Entire home/apt;100;1;39;2018-08-23;1.24;1;49
12254831;Cozy one bed room near BC;36965419;Patarasak;0;Brighton;42.34078723;-71.15366857;Private room;55;1;0;0;0;1;0
12264926;A studio in the heart of Back Bay;34078385;Matthew;0;Back Bay;42.3530743;-71.08224202;Entire home/apt;329;1;0;0;0;1;0
12265127;Small Room close to T, Boston College & Brookline;3320009;Jenna;0;Brighton;42.33864682;-71.14778467;Private room;49;1;6;2018-07-16;0.84;1;0
12269155;Boston Apartment (North End);66084480;Richard;0;North End;42.36520055;-71.05823467;Entire home/apt;200;1;301;2018-11-16;9.54;1;346
12270833;Marathoners welcome - Harvard Sq;66095644;Cassandra;0;Allston;42.36254625;-71.1339472;Entire home/apt;524;2;0;0;0;1;0
12274601;BOSTON Next to Subway, quiet, 1 month minimun stay;11332246;Oscar;0;Jamaica Plain;42.29661804;-71.11369881;Entire home/apt;80;2;5;2018-09-22;0.16;1;282
12286410;Back Bay Vacation Rental,  common area patio M234;32532791;Marie;0;Back Bay;42.35074445;-71.08783569;Entire home/apt;260;3;19;2018-10-12;0.61;30;145
12287958;Copley Vacation Rental on the Park  w/ patio M325;32532791;Marie;0;South End;42.34382074;-71.07536875;Entire home/apt;195;3;18;2018-10-25;0.58;30;137
12290886;South End Suite Vacation Rental M365-1;32532791;Marie;0;South End;42.34507883;-71.0774001;Entire home/apt;215;3;15;2018-10-24;0.53;30;127
12291029;Back Bay 1  Bedroom - Charles River;32540732;Nancy;0;Back Bay;42.35153136;-71.0832367;Entire home/apt;200;4;26;2016-10-09;0.83;1;0
12306135;Urban Glamping North End Waterfront;66356498;Lauren;0;North End;42.36253938;-71.05372693;Entire home/apt;45;1;0;0;0;1;0
12308161;Cozy Boston Brownstone, Convenient Area, Easy MBTA;66371429;Eve;0;South End;42.33975454;-71.0790043;Private room;129;1;167;2018-11-11;5.31;1;68
12308927;1 Cozy Room 3mins walk to Train, 7mins to Airport;66377071;Hector;0;East Boston;42.36692053;-71.03828529;Private room;44;1;114;2017-10-19;3.94;2;0
12318093;Charming South End Apartment;66447831;Appleton;0;South End;42.3451132;-71.07225421;Entire home/apt;195;5;11;2017-07-24;0.36;1;0
12320063;room in beautiful house;66462220;Jana;0;Mission Hill;42.33289333;-71.10862041;Private room;55;1;3;2016-08-14;0.1;1;0
12336281;Spacious loft in the quiet suburbs #3;7324551;Bo;0;Brighton;42.34568354;-71.15290125;Private room;29;59;9;2018-08-19;0.33;3;244
12343588;Cozy 3 Bedroom, 1 Bath, 1st Floor;66645251;Mary;0;Dorchester;42.29866325;-71.06087746;Entire home/apt;150;2;125;2018-10-28;4.01;3;89
12343708;Walk/Bus to Redline Renovated Easy to MIT/Harvard;18517776;Huggy;0;Dorchester;42.30476207;-71.07167548;Private room;36;30;9;2017-10-19;0.3;12;365
12344014;Sun-Drenched Loft;1570388;Kayt;0;Dorchester;42.31648145;-71.06502548;Entire home/apt;175;2;3;2016-06-05;0.1;1;0
12344142;Top Rated Apartment! Exceptional Location!;10619687;Mechaal;0;East Boston;42.3689296;-71.04190013;Entire home/apt;159;2;47;2018-10-31;5.66;1;218
12345890;Big 2 bedrooms near logan airport, downtown Boston;66665179;Zhenwei;0;East Boston;42.38841565;-71.00760248;Entire home/apt;199;1;5;2017-08-28;0.26;5;0
12351909;Freshly Renovated Studio by T - EZ Marathon Access;18150109;Alex;0;Roxbury;42.32807881;-71.09619934;Entire home/apt;129;2;141;2018-10-30;4.5;4;171
12359181;shared room in the heart of Boston;36496544;Lively;0;Fenway;42.34715628;-71.08932037;Shared room;750;1;0;0;0;1;0
12362389;Stunning 2-bed w/ private entrance!;2025724;Whitney;0;Back Bay;42.35457366;-71.07242763;Entire home/apt;600;2;0;0;0;1;0
12365159;Gorgeous apartement in Beacon Hill;2788083;Simone;0;Beacon Hill;42.35878512;-71.06752595;Entire home/apt;395;2;0;0;0;1;0
12365454;Downtown Crossing - 2 Bed, 1 Bath;11272292;Talal;0;Downtown;42.35537058;-71.06223047;Entire home/apt;290;1;138;2018-10-24;4.45;6;172
12366845;Convenient 3bd Near Downtown;66812129;Halit;0;Dorchester;42.32043142;-71.06597556;Entire home/apt;200;3;1;2016-04-22;0.03;1;0
12368012;(Website hidden by Airbnb);66824316;Patrick;0;Jamaica Plain;42.30871721;-71.11051776;Entire home/apt;225;3;5;2018-09-14;0.19;1;17
12368082;Sky-room in beautiful Victorian;15198549;Felicia;0;Roxbury;42.31643567;-71.09391225;Private room;50;7;13;2018-10-28;0.43;2;190
12372052;3 min to subway T stop-Orange Line-10 min downtown;21745230;Jurek;0;Charlestown;42.38323056;-71.07732678;Entire home/apt;150;28;63;2018-08-31;2.18;11;142
12382239;2BR Luxury Apt - Downtown/West End;45824588;Matt;0;Downtown;42.36431611;-71.06107519;Entire home/apt;250;2;11;2016-07-22;0.35;1;0
12382743;LUX Boston 1BR Apt.-Financial Dist.;30283594;Kara;0;Chinatown;42.35113075;-71.06137563;Entire home/apt;136;3;0;0;0;149;356
12383703;Downtown Boston 2BR Apt- Indoor Pool!;30283594;Kara;0;Downtown;42.35211359;-71.06347464;Entire home/apt;182;3;12;2018-07-20;0.41;149;10
12386020;Private Bedroom + Great Coffee;64200298;Deborah;0;Roslindale;42.2916898;-71.13189277;Private room;75;2;41;2018-11-11;1.31;1;80
12390027;Live Boston Well From Your Doorstep;33101721;Lucian;0;Back Bay;42.34705573;-71.08023462;Entire home/apt;175;2;123;2018-11-04;4.02;3;23
12407753;Beautiful North End Apartment;66721032;Brad;0;North End;42.36608244;-71.0527806;Entire home/apt;180;6;0;0;0;1;0
12409042;Close to Harvard - Zen Room;26956083;Todd;0;Allston;42.35942052;-71.1273318;Private room;69;2;114;2018-10-29;3.73;40;71
12419717;Nice S Room Near T Orange Line;67175528;Aristofanes;0;Jamaica Plain;42.31517718;-71.1007633;Private room;31;14;0;0;0;1;349
12425501;(161-4F) Authentic North End, Walk to TD Garden;21184200;Paige;0;North End;42.36631361;-71.05797831;Entire home/apt;125;1;133;2018-10-28;4.49;42;256
12446656;Comfy sofa bed right in the Fenway;12790789;Amanda;0;Fenway;42.34462658;-71.0949079;Shared room;80;1;13;2017-04-18;0.42;2;0
12489916;Penthouse in Back Bay;65907845;Douglas;0;Back Bay;42.35391657;-71.07567158;Entire home/apt;281;4;12;2016-07-20;0.38;1;0
12492474;Stay with Fun Family (queen size bed);67637928;Yuki;0;Mattapan;42.27398863;-71.0708349;Private room;35;14;6;2017-08-31;0.2;2;320
12493396;One-BR Apt in Heart of Beacon Hill;29568033;Tracey;0;Beacon Hill;42.35848075;-71.06947903;Entire home/apt;299;2;3;2016-07-09;0.1;1;0
12496332;Sunny & Spacious room- South End;11556349;Ashley;0;South End;42.33909386;-71.07900524;Private room;60;7;0;0;0;1;0
12515067;Cozy South Boston Condo by Convention Center!;3073029;Elise;0;South Boston;42.33693676;-71.05070276;Entire home/apt;190;2;72;2018-10-31;2.41;1;71
12535687;In-Law Apartment;30349101;Rossanna;0;Roslindale;42.28389087;-71.13140827;Entire home/apt;125;2;30;2018-10-28;1.14;1;250
12540640;Pull out sofa next to T stop and 10 mins to BU;6610984;Thibaud;0;Allston;42.35189565;-71.12958036;Shared room;58;1;21;2017-10-27;0.75;1;0
12560987;3 Bedroom Condo by Subway & Harbor (60W3);3594203;Shawn;0;East Boston;42.3671268;-71.03780592;Entire home/apt;99;1;112;2018-11-01;3.66;11;154
12566065;Large and Cozy Boston Bedroom;68125441;Katie;0;Jamaica Plain;42.30443377;-71.10967689;Private room;60;2;5;2016-09-08;0.17;1;0
12581300;Private room in South Boston;68232240;Tyler;0;South Boston;42.33084495;-71.05246031;Private room;65;2;11;2016-07-26;0.36;1;0
12586305;Lorna's garden;34832265;Lorna;0;Dorchester;42.28174863;-71.08586808;Private room;95;1;9;2018-09-02;0.31;3;348
12592696;Clean and comfort bedroom;35068378;Zicong;0;Allston;42.34772212;-71.13526355;Private room;90;1;1;2016-06-12;0.03;1;0
12599820;North End Furnished Condo!;68369590;David;0;North End;42.36555489;-71.05452259;Entire home/apt;175;2;3;2016-08-27;0.1;1;0
12602632;Lovely and Warm 2 Bedroom Condo (Close to the T);68394908;Shelton;0;Jamaica Plain;42.32052285;-71.10588364;Entire home/apt;160;2;19;2018-08-26;0.78;1;22
12604733;Enjoy Spectacular Views of Boston Minutes to Logan;18202088;Luxurious;0;East Boston;42.36670232;-71.04192446;Entire home/apt;224;4;7;2018-06-07;0.23;27;71
12608363;Classic Brownstone Walk-Up;68434060;Elle;0;Mission Hill;42.33454903;-71.10296058;Private room;60;1;2;2016-05-24;0.06;1;0
12618291;The 1880 House: Historic Single Family Victorian!;68502098;Kristen;0;West Roxbury;42.28075654;-71.15321436;Entire home/apt;350;3;8;2017-10-13;0.28;1;263
12628940;ali alfageeh, Jordan Trade;68572323;Jordan;0;Allston;42.34716858;-71.13345951;Entire home/apt;189;3;0;0;0;1;0
12646288;1 bedroom in Minimalist Cozy Apartment;15393686;Helene;0;East Boston;42.36970192;-71.032283;Private room;98;2;12;2018-06-23;0.46;1;7
12648403;Location: Amazing --- Cozy Beacon Hill Nook;1846434;Jj;0;Beacon Hill;42.3589034;-71.07009065;Entire home/apt;133;2;184;2018-11-08;6.07;3;4
12652181;Parkside and sunny with a view;12790789;Amanda;0;Fenway;42.34298008;-71.09438435;Entire home/apt;210;2;2;2016-07-17;0.07;2;0
12665563;Amazing South Boston Apartment;20823261;Kevin;0;South Boston;42.3348437;-71.04995025;Entire home/apt;140;1;72;2018-11-07;2.32;2;144
12672097;Boston Brownstone;46846483;Giannoula;0;Fenway;42.34618873;-71.08887221;Entire home/apt;249;2;51;2018-11-05;2.49;1;47
12679021;View of IndyCar...ON THE STREET!;38001139;Robert;0;South Boston Waterfront;42.34835843;-71.0398751;Entire home/apt;3000;1;0;0;0;1;0
12699603;Large Urban Oasis close to beach!;69028974;Christine;0;East Boston;42.38366041;-71.00026054;Entire home/apt;225;2;3;2016-10-23;0.1;1;0
12707324;???? ??????????;69077492;Yingda;0;Mission Hill;42.33363629;-71.11102997;Private room;41;1;2;2016-08-07;0.07;1;0
12709469;near BC shuttle house summer sublet;67822066;Yicong;0;Brighton;42.34054213;-71.14671038;Private room;32;20;1;2016-07-24;0.04;1;0
12738816;Charming beacon hill apartment;7981083;Dennis;0;Beacon Hill;42.36031592;-71.06937549;Entire home/apt;196;5;6;2016-10-23;0.2;1;0
12755021;Extended studio, two futons;9993095;Xenia;0;Allston;42.34832593;-71.13613371;Entire home/apt;65;1;1;2016-05-08;0.03;1;0
12761363;Nice, clean and lovely;69422156;Zhengyang;0;Brighton;42.34648098;-71.13848572;Shared room;40;1;2;2016-08-08;0.06;1;0
12781774;Studio apartment in historic Boston;39290576;Paul;0;Jamaica Plain;42.31446165;-71.11391763;Entire home/apt;99;2;53;2018-10-31;1.75;1;280
12784064;"Best location! 2 bedroom in  ""little Italy""";3137257;Local Furnished Rentals;0;North End;42.3646728;-71.05575618;Entire home/apt;125;3;91;2018-11-14;3.09;8;214
12789527;Cosy Bedroom in Boston, 10min from Downtown by T;5965548;Gaelle;0;Jamaica Plain;42.31460343;-71.10401384;Private room;90;1;3;2016-10-16;0.11;1;0
12796034;Nice apt near Fenway Park;3975862;Laura;0;Fenway;42.34321469;-71.10100673;Entire home/apt;190;10;1;2016-07-21;0.04;1;0
12803718;LUXURY BOSTON HOME:MINS TO SEAPORT/CONVENTION CTR;54099497;Michael;0;South Boston;42.33797084;-71.0388548;Entire home/apt;205;1;2;2018-06-14;0.24;5;314
12812461;Special Pricing in Nov-Dec 2018 Book for Holidays;38818333;William;0;South End;42.33659485;-71.07603149;Entire home/apt;150;2;105;2018-11-11;3.7;1;327
12815192;Apartment Steps from Boston Common;17045533;Lilly;0;Downtown;42.35883104;-71.06185489;Entire home/apt;175;2;4;2016-07-25;0.13;1;0
12824498;Cozy Reading Bedroom;10524003;Isaac;0;Jamaica Plain;42.32512116;-71.11292465;Private room;70;1;4;2016-08-09;0.13;1;0
12829241;Wonderful Studio;28749942;Renata;0;West End;42.3615583;-71.06887397;Entire home/apt;159;2;120;2018-11-04;3.9;12;247
12830117;Boston Marriott Custom House;70018264;Alan;0;Downtown;42.35929959;-71.05443071;Entire home/apt;287;7;0;0;0;1;0
12834650;Comfy room;9640446;Mitchel;0;Brighton;42.35238637;-71.1620136;Private room;50;1;11;2017-08-25;0.38;1;0
12849985;Sublet - Mission Hill;70196711;Timothy;0;Mission Hill;42.33242122;-71.10732196;Private room;872;1;0;0;0;1;0
12855343;Cozy, sweet, single-bed near T;12164071;Cynthia And Paul;0;Jamaica Plain;42.31261825;-71.10620542;Private room;50;2;186;2018-11-11;6.14;2;281
12874603;Comfortable Private Bedroom for 2;48719428;Diego;0;Jamaica Plain;42.32267198;-71.10078612;Private room;70;1;10;2016-06-27;0.33;1;0
12888054;Arthouse in Historic Brewery District!;70542233;Christine;0;Jamaica Plain;42.31642341;-71.10502709;Entire home/apt;239;3;15;2018-10-25;0.58;2;333
12897110;Yards from Haynes Convention & Prudential Center;70633440;Nick;0;Back Bay;42.34448567;-71.0807626;Entire home/apt;139;1;82;2018-11-12;2.79;1;148
12898177;Devonshire Place, Lux 1 Bed Dwtwn Financial Area;22541573;Ken;0;Downtown;42.35851391;-71.05719146;Entire home/apt;219;30;4;2018-11-07;0.29;17;365
12899321;Kingston Street, 1bd Service Dwtwn Financial Area;22541573;Ken;0;Chinatown;42.35156674;-71.05930806;Entire home/apt;239;30;2;2017-02-04;0.08;17;365
12899658;Boylston Street, Lux 1bd Fenway Cultural District;22541573;Ken;0;Fenway;42.34331982;-71.09738471;Entire home/apt;231;30;5;2018-07-13;0.18;17;134
12901078;Mahar family room;27871799;Althea;0;Mattapan;42.27515906;-71.07661811;Private room;70;1;37;2018-09-04;1.22;5;261
12904318;Lovely cozy room close to Subway;52601623;Jean;0;Dorchester;42.28358415;-71.06695111;Private room;55;1;5;2017-11-01;0.18;4;364
12916551;*New2BEDS*free parking /Boston downtown;70833557;Ken;0;South End;42.34150455;-71.08087506;Entire home/apt;59;1;293;2018-11-04;9.66;3;239
12949270;Elegant room, colorful artist home;18896448;Sandy;0;Jamaica Plain;42.32136495;-71.11323106;Private room;65;1;12;2016-12-02;0.39;2;0
12950332;Clean Large Room near Redline/Rail Peaceful Area;18517776;Huggy;0;Dorchester;42.30567116;-71.07321698;Private room;37;30;9;2018-02-18;0.31;12;365
12957423;Artist 1BR Loft in North End;1723274;James;0;North End;42.3639614;-71.05462384;Entire home/apt;159;1;294;2018-11-14;9.72;2;48
12962229;Sublet on Hemenway Street - June!;60081407;Lakshmi;0;Fenway;42.34185766;-71.08904437;Private room;1275;1;0;0;0;1;0
12969783;Massachusetts Ave, Lux 2 Bd Back Bay area;22541573;Ken;0;Fenway;42.34325659;-71.08613204;Entire home/apt;249;30;2;2016-11-18;0.08;17;359
12971329;Cozy room near train;52601623;Jean;0;Dorchester;42.28366551;-71.06832234;Private room;55;1;4;2018-08-16;0.13;4;357
12972378;Fenway Park/Kenmore Square Flat;71380118;Vladimir;0;Fenway;42.3479345;-71.09757989;Entire home/apt;133;180;1;2016-10-10;0.04;1;347
12979965;Boston South End - Multiple Rooms;43217109;Javier;0;South End;42.3383166;-71.07690856;Private room;125;2;17;2018-10-22;0.56;6;307
12984748;Lux 2 Bedroom in Chinatown w/WiFi, Gym;9419684;Mike;0;Chinatown;42.35042528;-71.05969261;Entire home/apt;272;10;1;2017-07-12;0.06;132;263
12986016;Lux 1 Bedroom in Chinatown w/WiFi, Gym;9419684;Mike;0;Chinatown;42.34989023;-71.06067687;Entire home/apt;259;10;1;2016-06-28;0.03;132;305
12987348;Expansive and Modern City Center;71536024;Hussein;0;Downtown;42.357376;-71.05350943;Entire home/apt;363;1;193;2018-11-15;6.47;3;268
12997334;1 BR apartment near Harvard;24584254;Ak;0;Allston;42.36453585;-71.11837975;Entire home/apt;120;3;9;2017-01-08;0.31;1;0
